final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.558,1722625550,,False,1,f81ac1fc,2024-08-02_21-05-50,2353.172746181488,2353.172746181488,110438,dl580-gpu3.unipi.it,131.114.142.6,2353.172746181488,1
