final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.59,1726706174,,False,1,8ced21b8,2024-09-19_02-36-14,621.9758658409119,621.9758658409119,109822,dl580-gpu3.unipi.it,131.114.142.6,621.9758658409119,1
