final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1864,1726700613,,False,1,d6a7c72c,2024-09-19_01-03-33,5781.003300189972,5781.003300189972,28980,dl580-gpu3.unipi.it,131.114.142.6,5781.003300189972,1
