final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.553,1726761103,,False,1,2553b006,2024-09-19_17-51-43,3875.2725791931152,3875.2725791931152,114331,dl580-gpu3.unipi.it,131.114.142.6,3875.2725791931152,1
