final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.53,1725339998,,False,1,643b6178,2024-09-03_07-06-38,2365.022477388382,2365.022477388382,117324,dl580-gpu3.unipi.it,131.114.142.6,2365.022477388382,1
