final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.394,1717987293,,False,1,2cfd4d46,2024-06-10_04-41-33,2238.0171694755554,2238.0171694755554,89606,dl580-gpu3.unipi.it,131.114.142.6,2238.0171694755554,1
