final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.542,1726447119,,False,1,3f987b3c,2024-09-16_02-38-39,646.4196922779083,646.4196922779083,57453,dl580-gpu3.unipi.it,131.114.142.6,646.4196922779083,1
