final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.416,1725504287,,False,1,7f60645c,2024-09-05_04-44-47,1562.9812932014465,1562.9812932014465,30958,dl580-gpu3.unipi.it,131.114.142.6,1562.9812932014465,1
