final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.3208,1726625857,,False,1,45d9c8e3,2024-09-18_04-17-37,5842.8395047187805,5842.8395047187805,30260,dl580-gpu3.unipi.it,131.114.142.6,5842.8395047187805,1
