final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.474,1726186280,,False,1,03e6ef64,2024-09-13_02-11-20,626.0914788246155,626.0914788246155,91294,dl580-gpu3.unipi.it,131.114.142.6,626.0914788246155,1
