final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.542,1722623140,,False,1,d5d8125e,2024-08-02_20-25-40,2353.3702681064606,2353.3702681064606,109826,dl580-gpu3.unipi.it,131.114.142.6,2353.3702681064606,1
