final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.422,1726703663,,False,1,7c271f7d,2024-09-19_01-54-23,603.8589015007019,603.8589015007019,109335,dl580-gpu3.unipi.it,131.114.142.6,603.8589015007019,1
