final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.076,1718058536,,False,1,7aefc428,2024-06-11_00-28-56,103.78817892074585,103.78817892074585,94453,dl580-gpu3.unipi.it,131.114.142.6,103.78817892074585,1
