final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.3216,1726620036,,False,1,7885be70,2024-09-18_02-40-36,5847.357540369034,5847.357540369034,30964,dl580-gpu3.unipi.it,131.114.142.6,5847.357540369034,1
