final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.05,1718058666,,False,1,bf5ffa5b,2024-06-11_00-31-06,104.81312656402588,104.81312656402588,95107,dl580-gpu3.unipi.it,131.114.142.6,104.81312656402588,1
