final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.05,1717972099,,False,1,8a6faa2a,2024-06-10_00-28-19,2250.424592733383,2250.424592733383,72584,dl580-gpu3.unipi.it,131.114.142.6,2250.424592733383,1
