final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.646,1719537315,,False,1,919992da,2024-06-28_03-15-15,2336.5463943481445,2336.5463943481445,94002,dl580-gpu3.unipi.it,131.114.142.6,2336.5463943481445,1
