final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.35,1725227143,,False,1,51212fcc,2024-09-01_23-45-43,2352.377670288086,2352.377670288086,21328,dl580-gpu3.unipi.it,131.114.142.6,2352.377670288086,1
