final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.282,1719278200,,False,1,0ce8cec3,2024-06-25_03-16-40,2339.923295021057,2339.923295021057,38907,dl580-gpu3.unipi.it,131.114.142.6,2339.923295021057,1
