final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.05,1725248398,,False,1,2c1a754f,2024-09-02_05-39-58,2388.137499809265,2388.137499809265,20851,dl580-gpu3.unipi.it,131.114.142.6,2388.137499809265,1
