final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.612,1725342440,,False,1,e2d85766,2024-09-03_07-47-20,2365.9440660476685,2365.9440660476685,118390,dl580-gpu3.unipi.it,131.114.142.6,2365.9440660476685,1
