final_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.52,1725674116,,False,1,c30519bf,2024-09-07_03-55-16,2352.002817630768,2352.002817630768,113298,dl580-gpu3.unipi.it,131.114.142.6,2352.002817630768,1
